url,type,baseline_status,pathname,audit_status,reason,detail
"https://koncarelektro.rs/prodavnica/kosacice-i-trimeri-dobra/akumulatorski-trimeri/akumulatorski-trimer-dur369apt2-makita/","product","200","/prodavnica/kosacice-i-trimeri-dobra/akumulatorski-trimeri/akumulatorski-trimer-dur369apt2-makita","ok","","akumulatorski-trimer-dur369apt2-makita"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-testere-i-cirkulari/akumulatorska-lancana-testera-duc256cz-makita/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-testere-i-cirkulari/akumulatorska-lancana-testera-duc256cz-makita","ok","","akumulatorska-lancana-testera-duc256cz-makita"
"https://koncarelektro.rs/prodavnica/rucni-alat-i-pribor/rucni-alat/71-komada-nastavci-i-rucni-alat-d-47145-6-makita/","product","200","/prodavnica/rucni-alat-i-pribor/rucni-alat/71-komada-nastavci-i-rucni-alat-d-47145-6-makita","ok","","71-komada-nastavci-i-rucni-alat-d-47145-6-makita"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-lampe/akumulatorska-led-lampa-14-4-18v-deadml808-makita/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-lampe/akumulatorska-led-lampa-14-4-18v-deadml808-makita","ok","","akumulatorska-led-lampa-14-4-18v-deadml808-makita"
"https://koncarelektro.rs/prodavnica/elektricni-alat/brusilice/elektricna-ravna-brusilica-750w-gd0810c/","product","200","/prodavnica/elektricni-alat/brusilice/elektricna-ravna-brusilica-750w-gd0810c","ok","","elektricna-ravna-brusilica-750w-gd0810c"
"https://koncarelektro.rs/prodavnica/elektricni-alat/testere-i-cirkulari/elektricna-lancana-testera-2000w-uc3551a/","product","200","/prodavnica/elektricni-alat/testere-i-cirkulari/elektricna-lancana-testera-2000w-uc3551a","ok","","elektricna-lancana-testera-2000w-uc3551a"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/ostali-akomulatorski-alat/elektricni-akumulatorski-radio-7-2-18v-dmr110/","product","200","/prodavnica/akumulatorski-alat/ostali-akomulatorski-alat/elektricni-akumulatorski-radio-7-2-18v-dmr110","ok","","elektricni-akumulatorski-radio-7-2-18v-dmr110"
"https://koncarelektro.rs/prodavnica/elektricni-alat/busilice/elektricna-busilica-odvijac-750w-dp4003/","product","200","/prodavnica/elektricni-alat/busilice/elektricna-busilica-odvijac-750w-dp4003","ok","","elektricna-busilica-odvijac-750w-dp4003"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/ostali-akomulatorski-alat/aku-kosa-trimer-dur187uz-18v-makita/","product","200","/prodavnica/akumulatorski-alat/ostali-akomulatorski-alat/aku-kosa-trimer-dur187uz-18v-makita","ok","","aku-kosa-trimer-dur187uz-18v-makita"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/ostali-akomulatorski-alat/akumulatorski-sekac-za-celicne-sipke-18v-dsc163zk-makita/","product","200","/prodavnica/akumulatorski-alat/ostali-akomulatorski-alat/akumulatorski-sekac-za-celicne-sipke-18v-dsc163zk-makita","ok","","akumulatorski-sekac-za-celicne-sipke-18v-dsc163zk-makita"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-cekic-busilice/akumulatorska-busilica-cekic-dhr400zk-makita/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-cekic-busilice/akumulatorska-busilica-cekic-dhr400zk-makita","ok","","akumulatorska-busilica-cekic-dhr400zk-makita"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorski-udarni-zavrtaci/akumulatorski-udarni-odvijac-dtw450z-18v-makita/","product","200","/prodavnica/akumulatorski-alat/akumulatorski-udarni-zavrtaci/akumulatorski-udarni-odvijac-dtw450z-18v-makita","ok","","akumulatorski-udarni-odvijac-dtw450z-18v-makita"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-testere-i-cirkulari/akumulatorska-testera-djr360z-18v-makita/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-testere-i-cirkulari/akumulatorska-testera-djr360z-18v-makita","ok","","akumulatorska-testera-djr360z-18v-makita"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-busilica-odvijac-ddf481z-18v-makita/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-busilica-odvijac-ddf481z-18v-makita","ok","","akumulatorska-busilica-odvijac-ddf481z-18v-makita"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorski-usisivaci/akumulatorski-usisivac-18v-dcl281fz-makita/","product","200","/prodavnica/akumulatorski-alat/akumulatorski-usisivaci/akumulatorski-usisivac-18v-dcl281fz-makita","ok","","akumulatorski-usisivac-18v-dcl281fz-makita"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-busilica-odvijac-ddf482rfe3-18v-makita/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-busilica-odvijac-ddf482rfe3-18v-makita","ok","","akumulatorska-busilica-odvijac-ddf482rfe3-18v-makita"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/ostali-akomulatorski-alat/akumulatorski-pistolj-za-popunjavanje-cg100dza-108v-makita/","product","200","/prodavnica/akumulatorski-alat/ostali-akomulatorski-alat/akumulatorski-pistolj-za-popunjavanje-cg100dza-108v-makita","ok","","akumulatorski-pistolj-za-popunjavanje-cg100dza-108v-makita"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorski-udarni-zavrtaci/akumulatorski-ugaoni-udarni-odvijac-12v-tl065dz-makita/","product","200","/prodavnica/akumulatorski-alat/akumulatorski-udarni-zavrtaci/akumulatorski-ugaoni-udarni-odvijac-12v-tl065dz-makita","ok","","akumulatorski-ugaoni-udarni-odvijac-12v-tl065dz-makita"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-busilica-odvijac-12v-df333dnx10-makita/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-busilica-odvijac-12v-df333dnx10-makita","ok","","akumulatorska-busilica-odvijac-12v-df333dnx10-makita"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorski-setovi/makita-set-aku-odvijaca-lct204-sa-df330td090-makita/","product","200","/prodavnica/akumulatorski-alat/akumulatorski-setovi/makita-set-aku-odvijaca-lct204-sa-df330td090-makita","ok","","makita-set-aku-odvijaca-lct204-sa-df330td090-makita"
"https://koncarelektro.rs/prodavnica/elektricni-alat/mesaci-mikseri/elektricni-mesac-ut1600-makita/","product","200","/prodavnica/elektricni-alat/mesaci-mikseri/elektricni-mesac-ut1600-makita","ok","","elektricni-mesac-ut1600-makita"
"https://koncarelektro.rs/prodavnica/elektricni-alat/testere-i-cirkulari/stoni-cirkular-sa-postoljem-2000w-2712-makita/","product","200","/prodavnica/elektricni-alat/testere-i-cirkulari/stoni-cirkular-sa-postoljem-2000w-2712-makita","ok","","stoni-cirkular-sa-postoljem-2000w-2712-makita"
"https://koncarelektro.rs/prodavnica/elektricni-alat/brusilice/ugaona-brusilica-ga5080rx02/","product","200","/prodavnica/elektricni-alat/brusilice/ugaona-brusilica-ga5080rx02","ok","","ugaona-brusilica-ga5080rx02"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/metabo-aku-busilica-powermaxx-bs-basic/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/metabo-aku-busilica-powermaxx-bs-basic","ok","","metabo-aku-busilica-powermaxx-bs-basic"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorski-udarni-zavrtac-ssw-18-ltx-600-metabo/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorski-udarni-zavrtac-ssw-18-ltx-600-metabo","ok","","akumulatorski-udarni-zavrtac-ssw-18-ltx-600-metabo"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorski-duvaci/ingco-lithium-ion-duvac-lisca-cabli2001/","product","200","/prodavnica/akumulatorski-alat/akumulatorski-duvaci/ingco-lithium-ion-duvac-lisca-cabli2001","ok","","ingco-lithium-ion-duvac-lisca-cabli2001"
"https://koncarelektro.rs/prodavnica/elektricni-alat/usisivaci/usisivac-sa-automatskim-startom-asa-32l-metabo/","product","200","/prodavnica/elektricni-alat/usisivaci/usisivac-sa-automatskim-startom-asa-32l-metabo","ok","","usisivac-sa-automatskim-startom-asa-32l-metabo"
"https://koncarelektro.rs/prodavnica/elektricni-alat/brusilice/ekscentar-brusilica-sxe-150-5-0-bl-metabo/","product","200","/prodavnica/elektricni-alat/brusilice/ekscentar-brusilica-sxe-150-5-0-bl-metabo","ok","","ekscentar-brusilica-sxe-150-5-0-bl-metabo"
"https://koncarelektro.rs/prodavnica/elektricni-alat/busilice/vibraciona-elektricna-busilica-sbe-760-metabo/","product","200","/prodavnica/elektricni-alat/busilice/vibraciona-elektricna-busilica-sbe-760-metabo","ok","","vibraciona-elektricna-busilica-sbe-760-metabo"
"https://koncarelektro.rs/prodavnica/agregati/dizel-silent-agregat-generator-rr220-176-kw-gardenmaster/","product","200","/prodavnica/agregati/dizel-silent-agregat-generator-rr220-176-kw-gardenmaster","ok","","dizel-silent-agregat-generator-rr220-176-kw-gardenmaster"
"https://koncarelektro.rs/prodavnica/agregati/benzinski-agregati/benzinski-monofazni-agregat-4-5-kw-lt5000-gardenmaster/","product","200","/prodavnica/agregati/benzinski-agregati/benzinski-monofazni-agregat-4-5-kw-lt5000-gardenmaster","ok","","benzinski-monofazni-agregat-4-5-kw-lt5000-gardenmaster"
"https://koncarelektro.rs/prodavnica/kompresori-i-pneumatski-alati/elektricni-kompresori-uljni/kompresor-brv2065-8a-100l-gardenmaster/","product","200","/prodavnica/kompresori-i-pneumatski-alati/elektricni-kompresori-uljni/kompresor-brv2065-8a-100l-gardenmaster","ok","","kompresor-brv2065-8a-100l-gardenmaster"
"https://koncarelektro.rs/prodavnica/kosacice-i-trimeri-dobra/benzinske-kosacice/motorna-samohodna-kosacica-s530v-black-series-gardenmaster/","product","200","/prodavnica/kosacice-i-trimeri-dobra/benzinske-kosacice/motorna-samohodna-kosacica-s530v-black-series-gardenmaster","ok","","motorna-samohodna-kosacica-s530v-black-series-gardenmaster"
"https://koncarelektro.rs/prodavnica/poljoprivredni-alati-i-oprema/prskalice-i-atomizeri/prskalica-na-kolicima-mt120-gardenmaster/","product","200","/prodavnica/poljoprivredni-alati-i-oprema/prskalice-i-atomizeri/prskalica-na-kolicima-mt120-gardenmaster","ok","","prskalica-na-kolicima-mt120-gardenmaster"
"https://koncarelektro.rs/prodavnica/industrijaske-masine/vibro-ploca-gnp25-gardenmaster/","product","200","/prodavnica/industrijaske-masine/vibro-ploca-gnp25-gardenmaster","ok","","vibro-ploca-gnp25-gardenmaster"
"https://koncarelektro.rs/prodavnica/aparati-za-varenje/inverterski-aparati/hugong-inverter-powertig-180-kd-pulse/","product","200","/prodavnica/aparati-za-varenje/inverterski-aparati/hugong-inverter-powertig-180-kd-pulse","ok","","hugong-inverter-powertig-180-kd-pulse"
"https://koncarelektro.rs/prodavnica/elektricni-alat/busilice/vibraciona-busilica-bosch-gsb-20-2-060117b400/","product","200","/prodavnica/elektricni-alat/busilice/vibraciona-busilica-bosch-gsb-20-2-060117b400","ok","","vibraciona-busilica-bosch-gsb-20-2-060117b400"
"https://koncarelektro.rs/prodavnica/elektricni-alat/brusilice/vibraciona-brusilica-bosch-psm-primo-multi-brusilica-slajferica-06033b8020/","product","200","/prodavnica/elektricni-alat/brusilice/vibraciona-brusilica-bosch-psm-primo-multi-brusilica-slajferica-06033b8020","ok","","vibraciona-brusilica-bosch-psm-primo-multi-brusilica-slajferica-06033b8020"
"https://koncarelektro.rs/prodavnica/elektricni-alat/brusilice/ugaona-brusilica-mala-bosch-pws-850-125-850w-125mm-06033a2720/","product","200","/prodavnica/elektricni-alat/brusilice/ugaona-brusilica-mala-bosch-pws-850-125-850w-125mm-06033a2720","ok","","ugaona-brusilica-mala-bosch-pws-850-125-850w-125mm-06033a2720"
"https://koncarelektro.rs/prodavnica/elektricni-alat/ostali-elektricni-alati/valjak-za-brusenje-texoro-06033b5100-bosch/","product","200","/prodavnica/elektricni-alat/ostali-elektricni-alati/valjak-za-brusenje-texoro-06033b5100-bosch","ok","","valjak-za-brusenje-texoro-06033b5100-bosch"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/ostali-akomulatorski-alat/iskra-akumulatorske-makaze-za-orezivanje-m0e-6et-7-2/","product","200","/prodavnica/akumulatorski-alat/ostali-akomulatorski-alat/iskra-akumulatorske-makaze-za-orezivanje-m0e-6et-7-2","ok","","iskra-akumulatorske-makaze-za-orezivanje-m0e-6et-7-2"
"https://koncarelektro.rs/prodavnica/elektricni-alat/testere-i-cirkulari/rucna-kruzna-testera-pks-40-06033c5000-bosch/","product","200","/prodavnica/elektricni-alat/testere-i-cirkulari/rucna-kruzna-testera-pks-40-06033c5000-bosch","ok","","rucna-kruzna-testera-pks-40-06033c5000-bosch"
"https://koncarelektro.rs/prodavnica/elektricni-alat/mesaci-mikseri/elektricni-mesac-mikser-grw-18-2-e-za-lepak-glet-masu-farbu-1800w-bosch/","product","200","/prodavnica/elektricni-alat/mesaci-mikseri/elektricni-mesac-mikser-grw-18-2-e-za-lepak-glet-masu-farbu-1800w-bosch","ok","","elektricni-mesac-mikser-grw-18-2-e-za-lepak-glet-masu-farbu-1800w-bosch"
"https://koncarelektro.rs/prodavnica/htz-oprema/protivpozarni-aparat-s-9a-jd-mfz9-00-anti-fire/","product","200","/prodavnica/htz-oprema/protivpozarni-aparat-s-9a-jd-mfz9-00-anti-fire","ok","","protivpozarni-aparat-s-9a-jd-mfz9-00-anti-fire"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-busilica-odvrtac-gsr-12v-20-hx-solo-bosch/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-busilica-odvrtac-gsr-12v-20-hx-solo-bosch","ok","","akumulatorska-busilica-odvrtac-gsr-12v-20-hx-solo-bosch"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-vibraciona-busilica-odvrtac-gsb-18v-85-c-bosch/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-vibraciona-busilica-odvrtac-gsb-18v-85-c-bosch","ok","","akumulatorska-vibraciona-busilica-odvrtac-gsb-18v-85-c-bosch"
"https://koncarelektro.rs/prodavnica/pumpe-za-vodu/ulozak-za-filter-1-dugi-0903028351-metabo/","product","200","/prodavnica/pumpe-za-vodu/ulozak-za-filter-1-dugi-0903028351-metabo","ok","","ulozak-za-filter-1-dugi-0903028351-metabo"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-busilica-odvrtac-easydrill-12-1x15ah-meka-tasna-bosch/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-busilica-odvrtac-easydrill-12-1x15ah-meka-tasna-bosch","ok","","akumulatorska-busilica-odvrtac-easydrill-12-1x15ah-meka-tasna-bosch"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/laser-sa-zelenim-zrakom-20m-domet-kapro-862gs-stativ-k862gs/","product","200","/prodavnica/akumulatorski-alat/laser-sa-zelenim-zrakom-20m-domet-kapro-862gs-stativ-k862gs","ok","","laser-sa-zelenim-zrakom-20m-domet-kapro-862gs-stativ-k862gs"
"https://koncarelektro.rs/prodavnica/pribor/bihui-dbdf06-dijamantska-kruna-za-keramiku-m14-6mm/","product","200","/prodavnica/pribor/bihui-dbdf06-dijamantska-kruna-za-keramiku-m14-6mm","ok","","bihui-dbdf06-dijamantska-kruna-za-keramiku-m14-6mm"
"https://koncarelektro.rs/prodavnica/elektricni-alat/testere-i-cirkulari/testera-ger-za-hladno-secenje-metala-gcd-12-jl-2-000-w-bosch/","product","200","/prodavnica/elektricni-alat/testere-i-cirkulari/testera-ger-za-hladno-secenje-metala-gcd-12-jl-2-000-w-bosch","ok","","testera-ger-za-hladno-secenje-metala-gcd-12-jl-2-000-w-bosch"
"https://koncarelektro.rs/prodavnica/elektricni-alat/stacionarna-potezna-kruzna-testera-gcm-12-gdl-potezni-ger-zglobni-bosch/","product","200","/prodavnica/elektricni-alat/stacionarna-potezna-kruzna-testera-gcm-12-gdl-potezni-ger-zglobni-bosch","ok","","stacionarna-potezna-kruzna-testera-gcm-12-gdl-potezni-ger-zglobni-bosch"
"https://koncarelektro.rs/prodavnica/elektricni-alat/peraci/perac-pod-visokim-pritiskom-ghp-6-14-professional-bosch/","product","200","/prodavnica/elektricni-alat/peraci/perac-pod-visokim-pritiskom-ghp-6-14-professional-bosch","ok","","perac-pod-visokim-pritiskom-ghp-6-14-professional-bosch"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorski-elektro-pneumatski-cekic-busilica-gbh-18v-26-f-sa-dodatnim-futerom-bosch/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorski-elektro-pneumatski-cekic-busilica-gbh-18v-26-f-sa-dodatnim-futerom-bosch","ok","","akumulatorski-elektro-pneumatski-cekic-busilica-gbh-18v-26-f-sa-dodatnim-futerom-bosch"
"https://koncarelektro.rs/prodavnica/rucni-alat-i-pribor/rucni-alat/makaze-za-orezivanje-sa-ravnim-secivom-750mm-b77001-benman/","product","200","/prodavnica/rucni-alat-i-pribor/rucni-alat/makaze-za-orezivanje-sa-ravnim-secivom-750mm-b77001-benman","ok","","makaze-za-orezivanje-sa-ravnim-secivom-750mm-b77001-benman"
"https://koncarelektro.rs/prodavnica/ponuda/makita-set-5-2x6-0ah-bl1860b-dupli-punjac-dc18rd/","product","200","/prodavnica/ponuda/makita-set-5-2x6-0ah-bl1860b-dupli-punjac-dc18rd","ok","","makita-set-5-2x6-0ah-bl1860b-dupli-punjac-dc18rd"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-cekic-busilice/aku-elektro-pneumatski-cekic-za-busenje-36-v-gbh-ec-compact-professional-bosch/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-cekic-busilice/aku-elektro-pneumatski-cekic-za-busenje-36-v-gbh-ec-compact-professional-bosch","ok","","aku-elektro-pneumatski-cekic-za-busenje-36-v-gbh-ec-compact-professional-bosch"
"https://koncarelektro.rs/prodavnica/elektricni-alat/ostali-elektricni-alati/elektricna-grickalica-za-lim-gna-2-0-bosch/","product","200","/prodavnica/elektricni-alat/ostali-elektricni-alati/elektricna-grickalica-za-lim-gna-2-0-bosch","ok","","elektricna-grickalica-za-lim-gna-2-0-bosch"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-busilica-odvrtac-gsr-18v-60-c-bosch/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-busilica-odvrtac-gsr-18v-60-c-bosch","ok","","akumulatorska-busilica-odvrtac-gsr-18v-60-c-bosch"
"https://koncarelektro.rs/prodavnica/kosacice-i-trimeri-dobra/elektricne-kosacice/easyrotak-36-550-akumulatorska-kosilica-36v-brushless-motor-bez-cetkica-bosch/","product","200","/prodavnica/kosacice-i-trimeri-dobra/elektricne-kosacice/easyrotak-36-550-akumulatorska-kosilica-36v-brushless-motor-bez-cetkica-bosch","ok","","easyrotak-36-550-akumulatorska-kosilica-36v-brushless-motor-bez-cetkica-bosch"
"https://koncarelektro.rs/prodavnica/elektricni-alat/glodalice-frezeri/makita-glodalica-1650w-rp1803fxj/","product","200","/prodavnica/elektricni-alat/glodalice-frezeri/makita-glodalica-1650w-rp1803fxj","ok","","makita-glodalica-1650w-rp1803fxj"
"https://koncarelektro.rs/prodavnica/rucni-alat-i-pribor/rucni-alat/sekira-sa-fiber-drskom-05-kg-truper/","product","200","/prodavnica/rucni-alat-i-pribor/rucni-alat/sekira-sa-fiber-drskom-05-kg-truper","ok","","sekira-sa-fiber-drskom-05-kg-truper"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorska-busilica-odvijac-gsr-18v-90-c-2x40ah-06019k6005-bosch/","product","200","/prodavnica/akumulatorski-alat/akumulatorska-busilica-odvijac-gsr-18v-90-c-2x40ah-06019k6005-bosch","ok","","akumulatorska-busilica-odvijac-gsr-18v-90-c-2x40ah-06019k6005-bosch"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-testere-i-cirkulari/akumulatorska-univerzalna-testera-recipro-gsa-18-v-li-c-bosch/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-testere-i-cirkulari/akumulatorska-univerzalna-testera-recipro-gsa-18-v-li-c-bosch","ok","","akumulatorska-univerzalna-testera-recipro-gsa-18-v-li-c-bosch"
"https://koncarelektro.rs/prodavnica/elektricni-alat/brusilice/ugaona-brusilica-velika-gws-26-230-lvi-2600w-0601895f04-bosch/","product","200","/prodavnica/elektricni-alat/brusilice/ugaona-brusilica-velika-gws-26-230-lvi-2600w-0601895f04-bosch","ok","","ugaona-brusilica-velika-gws-26-230-lvi-2600w-0601895f04-bosch"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-brusilice/akumulatorska-ugaona-brusilica-gws-18v-15-c-l-boxx-bosch/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-brusilice/akumulatorska-ugaona-brusilica-gws-18v-15-c-l-boxx-bosch","ok","","akumulatorska-ugaona-brusilica-gws-18v-15-c-l-boxx-bosch"
"https://koncarelektro.rs/prodavnica/elektricni-alat/busilice/vibraciona-busilica-bosch-gsb-21-2-rct-060119c700/","product","200","/prodavnica/elektricni-alat/busilice/vibraciona-busilica-bosch-gsb-21-2-rct-060119c700","ok","","vibraciona-busilica-bosch-gsb-21-2-rct-060119c700"
"https://koncarelektro.rs/prodavnica/elektricni-alat/brusilice/tracna-brusilica-bosch-gbs-75-ae-slajferica-0601274708/","product","200","/prodavnica/elektricni-alat/brusilice/tracna-brusilica-bosch-gbs-75-ae-slajferica-0601274708","ok","","tracna-brusilica-bosch-gbs-75-ae-slajferica-0601274708"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/daljinomeri/laserski-daljinomer-glm-150-professional-0601072000-bosch/","product","200","/prodavnica/akumulatorski-alat/daljinomeri/laserski-daljinomer-glm-150-professional-0601072000-bosch","ok","","laserski-daljinomer-glm-150-professional-0601072000-bosch"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-busilica-odvrtac-gsr-12v-35-2x3-0ah-bosch/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-busilice-odvijaci/akumulatorska-busilica-odvrtac-gsr-12v-35-2x3-0ah-bosch","ok","","akumulatorska-busilica-odvrtac-gsr-12v-35-2x3-0ah-bosch"
"https://koncarelektro.rs/prodavnica/elektricni-alat/brusilice/ugaona-brusilica-velika-gws-24-230-jh-2400w-0601884m03-bosch/","product","200","/prodavnica/elektricni-alat/brusilice/ugaona-brusilica-velika-gws-24-230-jh-2400w-0601884m03-bosch","ok","","ugaona-brusilica-velika-gws-24-230-jh-2400w-0601884m03-bosch"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/daljinomeri/digitalni-merac-nagiba-sa-laserom-gim-60-l-bosch/","product","200","/prodavnica/akumulatorski-alat/daljinomeri/digitalni-merac-nagiba-sa-laserom-gim-60-l-bosch","ok","","digitalni-merac-nagiba-sa-laserom-gim-60-l-bosch"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/bosch-laserski-daljinomer-glm-100-25-c-professional-0601072i00/","product","200","/prodavnica/akumulatorski-alat/bosch-laserski-daljinomer-glm-100-25-c-professional-0601072i00","ok","","bosch-laserski-daljinomer-glm-100-25-c-professional-0601072i00"
"https://koncarelektro.rs/prodavnica/kosacice-i-trimeri-dobra/elektricni-trimeri/trimer-za-zivu-ogradu-advancedhedgecut-65-500w-bosch/","product","200","/prodavnica/kosacice-i-trimeri-dobra/elektricni-trimeri/trimer-za-zivu-ogradu-advancedhedgecut-65-500w-bosch","ok","","trimer-za-zivu-ogradu-advancedhedgecut-65-500w-bosch"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/laseri/samonivelisuci-laser-za-linije-sa-zelenim-zrakom-universallevel-360-premium-setstativnosac-bosch/","product","200","/prodavnica/akumulatorski-alat/laseri/samonivelisuci-laser-za-linije-sa-zelenim-zrakom-universallevel-360-premium-setstativnosac-bosch","ok","","samonivelisuci-laser-za-linije-sa-zelenim-zrakom-universallevel-360-premium-setstativnosac-bosch"
"https://koncarelektro.rs/prodavnica/pribor/burgije/hamer-burgija-sds-max-7-35-x-800-x-920-mm-pakovanje-od-1-komada-bosch/","product","200","/prodavnica/pribor/burgije/hamer-burgija-sds-max-7-35-x-800-x-920-mm-pakovanje-od-1-komada-bosch","ok","","hamer-burgija-sds-max-7-35-x-800-x-920-mm-pakovanje-od-1-komada-bosch"
"https://koncarelektro.rs/prodavnica/elektricni-alat/busilice/vibraciona-busilica-bosch-psb-1000-2-rca-0603173521/","product","200","/prodavnica/elektricni-alat/busilice/vibraciona-busilica-bosch-psb-1000-2-rca-0603173521","ok","","vibraciona-busilica-bosch-psb-1000-2-rca-0603173521"
"https://koncarelektro.rs/prodavnica/ads/trimer-hyx55-hyundai/","product","200","/prodavnica/ads/trimer-hyx55-hyundai","ok","","trimer-hyx55-hyundai"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/akumulatorske-testere-i-cirkulari/akumulatorska-univerzalna-testera-advancedrecip-18-bosch/","product","200","/prodavnica/akumulatorski-alat/akumulatorske-testere-i-cirkulari/akumulatorska-univerzalna-testera-advancedrecip-18-bosch","ok","","akumulatorska-univerzalna-testera-advancedrecip-18-bosch"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/laseri/laserski-prijemnik-lr-1g-bosch/","product","200","/prodavnica/akumulatorski-alat/laseri/laserski-prijemnik-lr-1g-bosch","ok","","laserski-prijemnik-lr-1g-bosch"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/laseri/laser-za-linije-pll-360-stativ-bosch/","product","200","/prodavnica/akumulatorski-alat/laseri/laser-za-linije-pll-360-stativ-bosch","ok","","laser-za-linije-pll-360-stativ-bosch"
"https://koncarelektro.rs/prodavnica/kosacice-i-trimeri-dobra/akumulatorske-kosacice/akumulatorska-kosilica-dlm530pt4-makita/","product","200","/prodavnica/kosacice-i-trimeri-dobra/akumulatorske-kosacice/akumulatorska-kosilica-dlm530pt4-makita","ok","","akumulatorska-kosilica-dlm530pt4-makita"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/baterije/akumulator-baterija-li-ion-36v-2-0ah-bosch/","product","200","/prodavnica/akumulatorski-alat/baterije/akumulator-baterija-li-ion-36v-2-0ah-bosch","ok","","akumulator-baterija-li-ion-36v-2-0ah-bosch"
"https://koncarelektro.rs/prodavnica/nesortirano/adapter-za-prasinu-gde-18v-16-bosch/","product","200","/prodavnica/nesortirano/adapter-za-prasinu-gde-18v-16-bosch","ok","","adapter-za-prasinu-gde-18v-16-bosch"
"https://koncarelektro.rs/prodavnica/akumulatorski-alat/ostali-akomulatorski-alat/aku-makaze-duh551z-1818v-makita/","product","200","/prodavnica/akumulatorski-alat/ostali-akomulatorski-alat/aku-makaze-duh551z-1818v-makita","ok","","aku-makaze-duh551z-1818v-makita"
